feature_number,Organism,network,activity,xic,log10,ra,asin,log2_change,net_act,combined_ID,binary_ID,ZodiacMF,ZodiacScore,C,H,N,O,P,S,NOSC,dG
4517,Dictyota,480,recalcitrant,4559311.1672187,3.4799646382767784,1.4650086783142652e-4,1.4650086992761026e-4,-2.5630205726738557,480,"9.alpha.-Fluoro-17,17-dimethyl-18-norandrostane-4,13-dien-11.beta.-ol-3-one",2,C21H32N2O6,1,21,32,2,6,0,0,-0.666666666666667,79.30000000000001
4517,Pocillopora verrucosa,480,recalcitrant,1735206.6428046941,6.218278114124821,4.153014512469856e-5,4.153014513893853e-5,-3.1562989887688837,480,"9.alpha.-Fluoro-17,17-dimethyl-18-norandrostane-4,13-dien-11.beta.-ol-3-one",2,C21H32N2O6,1,21,32,2,6,0,0,-0.666666666666667,79.30000000000001
4518,Dictyota,-1,recalcitrant,20052439.00470528,7.295613451999922,5.819822334726595e-4,5.819822750799208e-4,-0.31038032332713483,-4518,"Acetic acid, 2-[4-[3-(4-acetyl-3-hydroxy-2-propylphenoxy)propoxy]phenoxy]-",1,C15H30O3P2,1,15,30,0,3,2,0,-2.2666666666666666,124.89999999999999
4525,Dictyota,-1,recalcitrant,132417488.54961339,8.113842674370684,0.0036621628128412783,0.0036621710886156145,-0.5887631732633813,-4525,no matches;no matches;no matches;no matches,3,C16H23NO8,1,16,23,1,8,0,0,-0.25,67.425
4530,CCA,147,recalcitrant,480327.6042324234,5.666501873795491,4.993566257784066e-5,4.9935662611941385e-5,3.4783114712672236,147,Organic compounds;Organoheterocyclic compounds;Carboxylic acids and derivatives;nan,3,C16H25N5O7,1,16,25,5,7,0,0,0.25,53.175
4534,Pocillopora verrucosa,5520,depletolite,3987411.226910162,6.558110304359035,9.48068597191334e-5,9.480685992134607e-5,-3.205235471967838,5520,N-Acetyl-L-glutamic acid,2,C16H16O2,1,16,16,0,2,0,0,-0.75,81.675
4534,Porites lobata,5520,depletolite,4826794.300154296,6.6822638002369095,3.827534519125677e-4,3.8275346127852276e-4,-3.7764859416165995,5520,N-Acetyl-L-glutamic acid,2,C16H16O2,1,16,16,0,2,0,0,-0.75,81.675
4538,Dictyota,375,recalcitrant,2983447.4554921854,6.457020994450728,8.152010967497416e-5,8.15201097716079e-5,-1.1571667267304995,375,Endothal dimethyl ester,2,C12H14O4,1,12,14,0,4,0,0,-0.5,74.55
4538,Porites lobata,375,recalcitrant,3662731.57446094,6.563358372057854,2.943665997397973e-4,2.9436660428321424e-4,-2.298654713971425,375,Endothal dimethyl ester,2,C12H14O4,1,12,14,0,4,0,0,-0.5,74.55
4538,Turf,375,recalcitrant,4436173.274699217,6.314841284676796,3.1428020258275434e-4,3.1428022036649307e-4,-2.2942859024839173,375,Endothal dimethyl ester,2,C12H14O4,1,12,14,0,4,0,0,-0.5,74.55
4551,Dictyota,627,recalcitrant,8178720.739421864,6.82328004864667,2.4992395147028124e-4,2.499239574968334e-4,-0.573689864592767,627,all-trans-4-Hydroxyretinoic acid,2,C22H35NO5,1,22,35,1,5,0,0,-1,88.8
4555,Dictyota,-1,recalcitrant,4171772.632945304,6.0757004006066495,1.0335311089119091e-4,1.0335311156926558e-4,-4.822437498048087,-4555,no matches;no matches;no matches;no matches,3,C22H34N9O6P,0.990690691,22,34,9,6,1,0,0,60.3
4556,Dictyota,4057,recalcitrant,47481318.757001966,7.497114970489938,0.001481059118848839,0.0014810607066365888,-3.1153400353210094,4057,Organic compounds;Organoheterocyclic compounds;Azoles;Carbohydrates and carbohydrate conjugates,3,C13H18O6,1,13,18,0,6,0,0,-0.4615384615384617,73.45384615384616
4571,CCA,3331,recalcitrant,223240.79702148313,2.82490226637327,1.681060378482096e-5,1.6810603787988035e-5,0.8669815443119396,3331,Dicyclohexano-24-crown-8,2,C20H47N8,1,20,47,8,0,0,0,-1.1500000000000004,93.07500000000002
4571,Dictyota,3331,recalcitrant,19633753.458988223,3.7970166699907715,6.308764230024475e-4,6.308765903972403e-4,-3.0777412924693213,3331,Dicyclohexano-24-crown-8,2,C20H47N8,1,20,47,8,0,0,0,-1.1500000000000004,93.07500000000002
4571,Pocillopora verrucosa,3331,recalcitrant,8558049.399230566,6.412858392550033,2.1918672063025413e-4,2.1918672721715313e-4,-0.891534232152633,3331,Dicyclohexano-24-crown-8,2,C20H47N8,1,20,47,8,0,0,0,-1.1500000000000004,93.07500000000002
4571,Porites lobata,3331,recalcitrant,9401011.370560693,3.6371022983632306,6.716328113749148e-4,6.71633013353259e-4,-1.823931377171796,3331,Dicyclohexano-24-crown-8,2,C20H47N8,1,20,47,8,0,0,0,-1.1500000000000004,93.07500000000002
4571,Turf,3331,recalcitrant,20672483.196623094,7.3108782757753366,0.0013829910638996734,0.0013829915695442283,-3.052048114076429,3331,Dicyclohexano-24-crown-8,2,C20H47N8,1,20,47,8,0,0,0,-1.1500000000000004,93.07500000000002
4574,Porites lobata,1876,recalcitrant,1859774.5761484194,6.264830082894132,1.5105301626523618e-4,1.510530169457911e-4,-0.48640060909360966,1876,Organic compounds;Lipids and lipid-like molecules;Prenol lipids;Ceramides,3,C38H66N4O4,1,38,66,4,4,0,0,-1.2105263157894735,94.79999999999998
4591,Turf,-1,recalcitrant,1291398737.9658732,9.109817825484456,0.08489059252544964,0.08499289150608916,-0.9907306593557929,-4591,Tetradecylphosphonate,2,C19H31N,1,19,31,1,0,0,0,-1.473684210526316,102.30000000000001
4594,CCA,5425,recalcitrant,3555838.9366873475,6.485326959643316,3.0738213910102934e-4,3.073821453911708e-4,1.3625403736964947,5425,Bisphenol BP,2,C9H17NO6,1,9,17,1,6,0,0,-0.22222222222222232,66.63333333333333
4594,Porites lobata,5425,recalcitrant,7694064.912781062,6.853435836744119,6.399483725389954e-4,6.399484442251703e-4,0.5665149545642293,5425,Bisphenol BP,2,C9H17NO6,1,9,17,1,6,0,0,-0.22222222222222232,66.63333333333333
4594,Turf,5425,recalcitrant,5224064.284874855,6.715452811637171,3.424990963595649e-4,3.424991030714841e-4,1.210794352666125,5425,Bisphenol BP,2,C9H17NO6,1,9,17,1,6,0,0,-0.22222222222222232,66.63333333333333
4597,Dictyota,247,recalcitrant,42206073.179812506,7.226257128791687,0.0010522000918181777,0.001052200750458599,-2.229657917493237,247,Spectral Match to N-Acetyl-D-glucosamine from NIST14,2,C9H15NO5,1,9,15,1,5,0,0,-0.22222222222222232,66.63333333333333
4600,Pocillopora verrucosa,355,recalcitrant,4901890.034267595,6.675369963860055,1.1762072956559621e-4,1.1762072987146156e-4,-0.33058885820393225,355,"Organic compounds;Organoheterocyclic compounds;Carboxylic acids and derivatives;Amino acids, peptides, and analogues",3,C21H31N2O6,1,21,31,2,6,0,0,-0.6190476190476186,77.94285714285712
4602,Porites lobata,1876,recalcitrant,1765493.2075019544,5.966826217999293,1.2837373557379305e-4,1.2837373663576574e-4,-2.915233987688662,1876,Glucocerebrosides,2,C32H69N2O,1,32,69,2,1,0,0,-1.90625,114.628125
4607,CCA,-1,recalcitrant,493595530.907166,8.347032864614459,0.03837389590752388,0.038403000793550725,-1.7920700680096013,-4607,"5,6,7,3',4'-Pentamethoxyflavone",2,C17H25N,1,17,25,1,0,0,0,-1.2941176470588234,97.18235294117646
4607,Dictyota,-1,recalcitrant,1039644360.6799108,9.016762067529683,0.029407278296828106,0.029411669665162794,-0.2967216139421581,-4607,"5,6,7,3',4'-Pentamethoxyflavone",2,C17H25N,1,17,25,1,0,0,0,-1.2941176470588234,97.18235294117646
4607,Pocillopora verrucosa,-1,recalcitrant,1170520381.750258,9.068210512410767,0.028533597246876364,0.028537549768671913,-0.5986904435638528,-4607,"5,6,7,3',4'-Pentamethoxyflavone",2,C17H25N,1,17,25,1,0,0,0,-1.2941176470588234,97.18235294117646
4607,Turf,-1,recalcitrant,1086441314.286615,9.031784560670134,0.07105229754493879,0.07111284649287533,-0.817147227401489,-4607,"5,6,7,3',4'-Pentamethoxyflavone",2,C17H25N,1,17,25,1,0,0,0,-1.2941176470588234,97.18235294117646
4618,CCA,-1,recalcitrant,11790626.593320291,7.069863172876524,0.0011328076221664898,0.0011328078802700639,-2.1647513317211278,-4618,no matches;no matches;no matches;no matches,3,C36H72N2O2,0.681881882,36,72,2,2,0,0,-1.7222222222222223,109.38333333333333
4618,Dictyota,-1,recalcitrant,5206979.690507816,6.582261269854898,1.3446235495793583e-4,1.344623558019012e-4,-0.9478116284853734,-4618,no matches;no matches;no matches;no matches,3,C36H72N2O2,0.681881882,36,72,2,2,0,0,-1.7222222222222223,109.38333333333333
4618,Pocillopora verrucosa,-1,recalcitrant,6871860.881171882,3.569052193004983,1.580882138110444e-4,1.5808821644499267e-4,-3.825419821143199,-4618,no matches;no matches;no matches;no matches,3,C36H72N2O2,0.681881882,36,72,2,2,0,0,-1.7222222222222223,109.38333333333333
4618,Turf,-1,recalcitrant,2548236.0903827935,6.3966031959298855,1.7135696081160622e-4,1.7135696185313203e-4,-0.49277291276288293,-4618,no matches;no matches;no matches;no matches,3,C36H72N2O2,0.681881882,36,72,2,2,0,0,-1.7222222222222223,109.38333333333333
4626,Dictyota,280,recalcitrant,656940338.7470529,8.817524450913687,0.01863437673958739,0.018635509912033044,-2.330250736733677,280,"5,6,7,3',4'-Pentamethoxyflavone",2,C19H23N,1,19,23,1,0,0,0,-1.0526315789473681,90.29999999999998
4626,Pocillopora verrucosa,280,recalcitrant,480307711.42006046,8.525010222080049,0.011231163871649245,0.01123173625592188,-1.3874574378373241,280,"5,6,7,3',4'-Pentamethoxyflavone",2,C19H23N,1,19,23,1,0,0,0,-1.0526315789473681,90.29999999999998
4626,Turf,280,recalcitrant,706474233.2669492,8.848595904996202,0.04654391052137674,0.04656078553440181,-2.999841048219194,280,"5,6,7,3',4'-Pentamethoxyflavone",2,C19H23N,1,19,23,1,0,0,0,-1.0526315789473681,90.29999999999998
4628,CCA,-1,recalcitrant,31600139.76356054,7.072081296443713,0.003766520009175935,0.003766553244552757,-0.9704056396122483,-4628,"2-Amino-2-methyl-1,3-propanediol",2,C12H17NO2,1,12,17,1,2,0,0,-0.833333333333333,84.04999999999998
4628,Dictyota,-1,recalcitrant,55146048.85056251,7.741075839902695,0.0015554743100622678,0.0015554749518837327,-0.44046154273124993,-4628,"2-Amino-2-methyl-1,3-propanediol",2,C12H17NO2,1,12,17,1,2,0,0,-0.833333333333333,84.04999999999998
4631,CCA,745,recalcitrant,3328573.4509374667,3.411644102890332,4.0223073280885716e-4,4.022307761933593e-4,-2.2461236930107855,745,PitavastatinCa,2,C21H31N2O8,1,21,31,2,8,0,0,-0.4285714285714288,72.51428571428572
4631,Dictyota,745,recalcitrant,1224697.1992499684,3.1945294488150844,3.0149818962929504e-5,3.0149818981200526e-5,-4.909071759221814,745,PitavastatinCa,2,C21H31N2O8,1,21,31,2,8,0,0,-0.4285714285714288,72.51428571428572
4631,Pocillopora verrucosa,745,recalcitrant,2401629.3157343683,3.340768031136129,6.16599442071539e-5,6.16599443634392e-5,-5.205266202261529,745,PitavastatinCa,2,C21H31N2O8,1,21,31,2,8,0,0,-0.4285714285714288,72.51428571428572
4631,Porites lobata,745,recalcitrant,2948022.636273427,3.385280441617569,2.609567454359512e-4,2.6095675728311454e-4,-4.8211046866161436,745,PitavastatinCa,2,C21H31N2O8,1,21,31,2,8,0,0,-0.4285714285714288,72.51428571428572
4631,Turf,745,recalcitrant,163912.2551933602,5.193584956375373,1.1105563731142087e-5,1.110556373146671e-5,-1.4680931315367138,745,PitavastatinCa,2,C21H31N2O8,1,21,31,2,8,0,0,-0.4285714285714288,72.51428571428572
4632,CCA,6031,recalcitrant,1285656.6281210904,6.108860617159754,1.2710891999204732e-4,1.2710892040639424e-4,0.6999334870709091,6031,Organic compounds;Organoheterocyclic compounds;Carboxylic acids and derivatives;nan,3,C10H23O5P3,0.48018018,NA,NA,NA,NA,NA,NA,NA,NA
4632,Dictyota,6031,recalcitrant,8918935.94575004,6.633938241384158,2.2372917357748665e-4,2.2372917940358662e-4,-2.273196405879152,6031,Organic compounds;Organoheterocyclic compounds;Carboxylic acids and derivatives;nan,3,C10H23O5P3,0.48018018,NA,NA,NA,NA,NA,NA,NA,NA
4634,Dictyota,2232,recalcitrant,30395165.57565225,7.418824349622644,9.201577012178767e-4,9.201579701853571e-4,-5.395316586991441,2232,Organic compounds;Phenylpropanoids and polyketides;Macrolactams;nan,3,C23H29N3O4,0.967567568,23,29,3,4,0,0,-0.5217391304347823,75.1695652173913
4650,Dictyota,-1,recalcitrant,69141643.44487534,7.775370407106145,0.0020934784048835964,0.002093481578652391,2.7321089771937297,-4650,"2,4,6-Tri-tert-butylaniline",1,C17H27N,1,17,27,1,0,0,0,-1.4117647058823533,100.53529411764706
4650,Pocillopora verrucosa,-1,recalcitrant,103087977.41800028,8.012529788921041,0.002501446114997379,0.0025014487237012147,1.3438562527488143,-4650,"2,4,6-Tri-tert-butylaniline",1,C17H27N,1,17,27,1,0,0,0,-1.4117647058823533,100.53529411764706
4650,Turf,-1,recalcitrant,381135941.9989336,8.393497940554559,0.026749084093833923,0.026758294002316982,0.7158933260906744,-4650,"2,4,6-Tri-tert-butylaniline",1,C17H27N,1,17,27,1,0,0,0,-1.4117647058823533,100.53529411764706
4662,Dictyota,-1,recalcitrant,5133768.699851544,6.696677302485405,1.504509622510206e-4,1.5045096304934605e-4,-0.33268969691794986,-4662,no matches;no matches;no matches;no matches,3,C13H23O4P,1,13,23,0,4,1,0,-1.5384615384615383,104.14615384615384
4665,CCA,1758,recalcitrant,92642807.47089553,7.966449581557967,0.009171788759979744,0.009171945571974673,-3.379302858570722,1758,Organic compounds;Organic nitrogen compounds;Organonitrogen compounds;Amines,3,C19H31NO5,1,19,31,1,5,0,0,-0.9473684210526319,87.30000000000001
4681,Dictyota,165,recalcitrant,29267339.344437473,7.463797136487993,8.42431078800955e-4,8.42431195347508e-4,0.07814901095273717,165,"3.beta.,5.beta.-Tetrahydrocortisone 3,21-diacetate",2,C18H24O4,1,18,24,0,4,0,0,-0.8888888888888893,85.63333333333334
4695,Turf,923,recalcitrant,62094878.92228906,7.790876758807541,0.00407377635189385,0.004073787632872881,-3.0575601135217276,923,D-.alpha.-Tocopherol succinate,2,C12H16O4,1,12,16,0,4,0,0,-0.666666666666667,79.30000000000001
4706,CCA,-1,recalcitrant,22970490.497673817,6.950685744501666,0.0027346857707331164,0.002734698413677309,-1.6403323168367931,-4706,6.beta.-Hydroxyeplerenone,2,C16H20O5,1,16,20,0,5,0,0,-0.625,78.1125
4706,Pocillopora verrucosa,-1,recalcitrant,34583308.44775391,7.535052597687968,8.478365586277365e-4,8.478366706808815e-4,-2.656967313039435,-4706,6.beta.-Hydroxyeplerenone,2,C16H20O5,1,16,20,0,5,0,0,-0.625,78.1125
4709,Dictyota,231,depletolite,6328908.174564382,6.781432428751927,1.725483302373145e-4,1.7254833116789632e-4,-3.0868795932292232,231,Organic compounds;Lipids and lipid-like molecules;Prenol lipids;nan,3,C36H38N4O7,0.75025025,36,38,4,7,0,0,-0.33333333333333304,69.79999999999998
4711,Dictyota,832,recalcitrant,76242661.04974774,7.872350866971106,0.0021030877531202897,0.0021030893335029547,-0.4953021479092574,832,Organic compounds;Organoheterocyclic compounds;Carboxylic acids and derivatives;nan,3,C17H25NO2S,1,17,25,1,2,0,1,-0.9411764705882355,87.12352941176471
4718,Dictyota,-1,recalcitrant,1734241.9789062652,6.238502169258485,4.955394484493945e-5,4.9553944867279705e-5,-5.620500411083452,-4718,no matches;no matches;no matches;no matches,3,C17H23O5P,1,17,23,0,5,1,0,-1.0588235294117645,90.47647058823529
4719,Dictyota,1827,depletolite,11766858.011423822,7.06632409616787,3.4010334326871935e-4,3.4010335123843164e-4,0.08300253479590902,1827,"2,5-Cyclohexadiene-1,4-dione, 3-hydroxy-2-[(1R,6R)-3-methyl-6-(1-methylethenyl)-2-cyclohexen-1-yl]-5-pentyl-",1,C16H26N2O5,1,16,26,2,5,0,0,-0.625,78.1125
4732,Dictyota,-1,recalcitrant,37055659.407374844,7.568829691549436,0.00105295185888177,0.0010529520653713264,0.32093177175508586,-4732,N-Desalkylbuprenorphine,2,C16H25N,1,16,25,1,0,0,0,-1.375,99.4875
4738,Dictyota,2232,recalcitrant,118987081.57828099,8.061265866583101,0.0034888868333454136,0.0034888968481268778,-5.312653631166224,2232,Organic compounds;Phenylpropanoids and polyketides;Macrolactams;nan,3,C23H31N3O5,0.970870871,23,31,3,5,0,0,-0.5217391304347823,75.1695652173913
4740,CCA,129,recalcitrant,1964156.9869062407,6.285576604120503,1.8433507148315107e-4,1.8433507253454856e-4,0.15251322290710206,129,Organic compounds;Lipids and lipid-like molecules;Prenol lipids;nan,3,C35H44N4O8,1,35,44,4,8,0,0,-0.4571428571428573,73.32857142857142
4740,Dictyota,129,recalcitrant,1398247.3798730415,6.144677935628306,4.00146065363578e-5,4.0014606548257746e-5,-1.1979368037056262,129,Organic compounds;Lipids and lipid-like molecules;Prenol lipids;nan,3,C35H44N4O8,1,35,44,4,8,0,0,-0.4571428571428573,73.32857142857142
4741,Dictyota,2152,recalcitrant,3558483.5444531487,6.454266116967839,9.29482028170461e-5,9.294820305457826e-5,-2.6686747814701692,2152,"5-Heptenoic acid, 7-[(1S,2S,3S,5R)-3-[[(4-iodophenyl)sulfonyl]amino]-6,6-dimethylbicyclo[3.1.1]hept-2-yl]-, (5Z)-",2,C25H43NO9,0.7,25,43,1,9,0,0,-0.8799999999999999,85.38
4746,Dictyota,616,recalcitrant,13236701.184687676,6.639747947157039,4.225461612650462e-4,4.225462083800027e-4,-0.15127388025023403,616,Organic compounds;Lipids and lipid-like molecules;Prenol lipids;nan,3,C24H37NO5,1,24,37,1,5,0,0,-1,88.8
4746,Pocillopora verrucosa,616,recalcitrant,19782581.522093944,7.280943037258262,4.746069791413698e-4,4.746069993013136e-4,-1.8451885208062564,616,Organic compounds;Lipids and lipid-like molecules;Prenol lipids;nan,3,C24H37NO5,1,24,37,1,5,0,0,-1,88.8
4746,Porites lobata,616,recalcitrant,23764889.028517686,7.375905152781087,0.001903148798931552,0.001903149996179243,-3.4010139089996714,616,Organic compounds;Lipids and lipid-like molecules;Prenol lipids;nan,3,C24H37NO5,1,24,37,1,5,0,0,-1,88.8
4771,CCA,1827,depletolite,12621193.162521485,7.095048144103805,0.001190142492169505,0.0011901427771477148,-5.995234848226453,1827,Hydrocortisone 21-hemisuccinate,2,C17H26N2O7,1,17,26,2,7,0,0,-0.35294117647058787,70.35882352941175
4771,Dictyota,1827,depletolite,19436866.134441398,7.192127439818208,5.077841288478322e-4,5.07784167482126e-4,-4.738113711418312,1827,Hydrocortisone 21-hemisuccinate,2,C17H26N2O7,1,17,26,2,7,0,0,-0.35294117647058787,70.35882352941175
4771,Turf,1827,depletolite,10451859.18201758,7.003936902386928,6.767757044419191e-4,6.767757613474049e-4,-5.056431610230825,1827,Hydrocortisone 21-hemisuccinate,2,C17H26N2O7,1,17,26,2,7,0,0,-0.35294117647058787,70.35882352941175
4772,CCA,-1,recalcitrant,486198.76127928705,5.682336945164783,4.9264143954592205e-5,4.926414398239625e-5,0.45418463497171013,-4772,no matches;no matches;no matches;no matches,3,C21H27N5O5,0.552452452,21,27,5,5,0,0,-0.0952380952380949,63.014285714285705
4772,Dictyota,-1,recalcitrant,3781491.037949206,6.265193586218567,9.489204453175647e-5,9.489204497410673e-5,-3.1077894622126863,-4772,no matches;no matches;no matches;no matches,3,C21H27N5O5,0.552452452,21,27,5,5,0,0,-0.0952380952380949,63.014285714285705
4774,CCA,3167,recalcitrant,17163724.878994144,7.0869208784821485,0.0019578142366536632,0.0019578179103297943,0.36951121791834063,3167,Organic compounds;Organoheterocyclic compounds;Quinolines and derivatives;Quinolones and derivatives,3,C13H22N3O2P,1,13,22,3,2,1,0,-1.0769230769230766,90.99230769230769
4781,CCA,61,recalcitrant,4478265.109664043,6.627214952155249,4.062774524811702e-4,4.0627746397981206e-4,-2.1312257611139587,61,"(2S,3S,4S,5R,6R)-6-[[(3S,6aR,6bS,8aR,14bR)-9-hydroxy-4,4,6a,6b,8a,11,11,14b-octamethyl-1,2,3,4a,5,6,7,8,9,10,12,12a,14,14a-tetradecahydropicen-3-yl]oxy]-5-[4,5-dihydroxy-6-(hydroxymethyl)-3-[(2S,3R,4R,5R,6S)-3,4,5-trihydroxy-6-methyloxan-2-yl]oxyoxan-2-yl]oxy-3,4-dihydroxyoxane-2-carboxylic acid",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4781,Pocillopora verrucosa,61,recalcitrant,7947324.069207057,6.886574675187903,1.9605288649914633e-4,1.9605288808878708e-4,-0.676278969859995,61,"(2S,3S,4S,5R,6R)-6-[[(3S,6aR,6bS,8aR,14bR)-9-hydroxy-4,4,6a,6b,8a,11,11,14b-octamethyl-1,2,3,4a,5,6,7,8,9,10,12,12a,14,14a-tetradecahydropicen-3-yl]oxy]-5-[4,5-dihydroxy-6-(hydroxymethyl)-3-[(2S,3R,4R,5R,6S)-3,4,5-trihydroxy-6-methyloxan-2-yl]oxyoxan-2-yl]oxy-3,4-dihydroxyoxane-2-carboxylic acid",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4781,Turf,61,recalcitrant,2378740.394246081,6.314659236077668,1.636149523432902e-4,1.6361495374905315e-4,-1.6961915819609656,61,"(2S,3S,4S,5R,6R)-6-[[(3S,6aR,6bS,8aR,14bR)-9-hydroxy-4,4,6a,6b,8a,11,11,14b-octamethyl-1,2,3,4a,5,6,7,8,9,10,12,12a,14,14a-tetradecahydropicen-3-yl]oxy]-5-[4,5-dihydroxy-6-(hydroxymethyl)-3-[(2S,3R,4R,5R,6S)-3,4,5-trihydroxy-6-methyloxan-2-yl]oxyoxan-2-yl]oxy-3,4-dihydroxyoxane-2-carboxylic acid",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4784,Dictyota,1172,recalcitrant,37179011.33747676,7.416245090732842,9.553968871109052e-4,9.553972115459837e-4,-1.9310751235149541,1172,N-(4-Hydroxyphenyl)propanamide,2,C10H11NO4,1,10,11,1,4,0,0,0,60.3
4788,Dictyota,3745,recalcitrant,1732435.4560195226,6.228405913219552,4.776053031506777e-5,4.776053033361645e-5,-0.790708524202668,3745,Massbank:EA008903 Azoxystrobin|methyl (2E)-2-(2-{[6-(2-cyanophenoxy)pyrimidin-4-yl]oxy}phenyl)-3-methoxyacrylate,2,C11H24N2O5,0.998498498,11,24,2,5,0,0,-0.7272727272727275,81.02727272727273
4794,Pocillopora verrucosa,-1,recalcitrant,148570030.42750785,4.2364806047130585,0.0038144187060833337,0.0038144557063799624,-4.953008537248344,-4794,2-Amino-4-tert-amylphenol,2,C16H21N,1,16,21,1,0,0,0,-1.125,92.3625
