DayNight,feature_number,CCA_log2,Dictyota_log2,Pocillopora verrucosa_log2,Porites lobata_log2,Turf_log2,Water control_log2,Organism,greater,lesser,FDR_greater,FDR_lesser,activity,CCA_xic,Dictyota_xic,Pocillopora verrucosa_xic,Porites lobata_xic,Turf_xic,Water control_xic,network,combined_ID,binary_ID,canopus_annotation,canopus_probability,chemontid,level,SUBCLASS,CHEMONT_STRING,level 1,level 2,level 3,level 4,level 5,level 6,level 7,level 8,ZodiacMF,characterization scores,C,H,N,O,P,S,NOSC,dG,inchi_binary,inchi_combined,simplified_makeup,inchi,inchi_key
Day,7726,-9.498371677939716,-7.229953750436308,-3.0245308106224362,-1.1320793857343285,-8.742014302227473,-11.921373974728569,CCA,0.9999999999989213,1.0787210264973688e-12,0.9999999999998594,1.502996197087392e-10,depletolite,723260.5628671789,150118.06097657036,2353675.093648426,528189.348367209,428162.4013437558,3878744.349523449,550,Lipids and lipid-like molecules#Phenylpropanoids and polyketides,3,Carboxylic acid derivatives,0.98,CHEMONTID:0001093,4,CHEMONTID:0000265,CHEMONTID:0000000;CHEMONTID:0000264;CHEMONTID:0000265;CHEMONTID:0001093,Organic compounds,Organic acids and derivatives,Carboxylic acids and derivatives,Carboxylic acid derivatives,NA,NA,NA,NA,C25H40O13,Bad quality,25,40,0,13,0,0,-0.5599999999999996,76.25999999999999,3,N/A,uncharacterized,"InChI=1S/C25H40O13/c1-10(5-6-12-11(2)16(22(33)34)13(26)7-25(12,3)4)37-24-21(32)19(30)18(29)15(38-24)9-36-23-20(31)17(28)14(27)8-35-23/h5-6,10,12-15,17-21,23-24,26-32H,7-9H2,1-4H3,(H,33,34)",MWWKQNGHSIVCHT-UHFFFAOYSA-N
Day,7738,-2.067021304817151,-1.34096667756699,0.2598505213361865,-3.2494069436099737,-0.7497947923792109,-2.4670796787199265,CCA,0.9983829640836581,0.0016170359163419532,0.9999999999998594,0.026192187356127286,depletolite,984834.2845585952,7081032.425609314,693083.6559218719,1480194.3192812474,574589.5051640706,762189.7727988292,-1,Carbonyl compounds,N/A,Carbonyl compounds,0.87,CHEMONTID:0001831,4,CHEMONTID:0000323,CHEMONTID:0000000;CHEMONTID:0004603;CHEMONTID:0000323;CHEMONTID:0001831,Organic compounds,Organic oxygen compounds,Organooxygen compounds,Carbonyl compounds,NA,NA,NA,NA,C19H33NO4,Good,19,33,1,4,0,0,-1.1578947368421053,93.3,3,N/A,CHON,"InChI=1S/C19H33NO4/c1-7-9-11-17(5,6)19(16(23)24,12-10-8-2)18(13-20,14(3)4)15(21)22/h14H,7-12H2,1-6H3,(H,21,22)(H,23,24)",YVQHJDRZLFOXJQ-UHFFFAOYSA-N
Day,7771,-1.9314932724033078,-0.5726243961020412,-2.2140750656184167,-2.074131761283207,-1.8953807552282855,-0.015320560016465524,CCA,0.9987560722966817,0.0012439277033182848,0.9999999999998594,0.02130226191932563,depletolite,2446593.970500001,4747935.981679684,3732242.4872968732,2353745.7698105583,2079364.9963535161,922039.969611337,2572,Carbonyl compounds,N/A,Carbonyl compounds,0.87,CHEMONTID:0001831,4,CHEMONTID:0000323,CHEMONTID:0000000;CHEMONTID:0004603;CHEMONTID:0000323;CHEMONTID:0001831,Organic compounds,Organic oxygen compounds,Organooxygen compounds,Carbonyl compounds,NA,NA,NA,NA,C23H45N7O5,Low probability,23,45,7,5,0,0,-0.6086956521739131,77.64782608695651,3,N/A,uncharacterized,"InChI=1S/C23H45N7O5/c1-2-3-4-5-6-7-8-9-10-13-27-22(35)18(15-20(32)33)30-19(31)16-29-21(34)17(24)12-11-14-28-23(25)26/h17-18H,2-16,24H2,1H3,(H,27,35)(H,29,34)(H,30,31)(H,32,33)(H4,25,26,28)",AXUYLQHMWYQUJV-UHFFFAOYSA-N
Day,7781,-8.827809957888261,-6.66123061998983,-3.0709767448232106,-1.6058224266803875,-8.854019070426897,-11.425166710965792,CCA,0.9999999999925306,7.469319149394244e-12,0.9999999999998594,3.7082121929233336e-10,depletolite,454397.14429687423,101211.58466797405,1454841.8613984482,511040.4095078346,462727.5126718753,2749906.233398445,87,Organoheterocyclic compounds,3,Amines,0.95,CHEMONTID:0002449,4,CHEMONTID:0000278,CHEMONTID:0000000;CHEMONTID:0004707;CHEMONTID:0000278;CHEMONTID:0002449,Organic compounds,Organic nitrogen compounds,Organonitrogen compounds,Amines,NA,NA,NA,NA,C21H29N18O2,Bad quality,21,29,18,2,0,0,1.380952380952381,20.942857142857143,3,N/A,uncharacterized,NA,NA
Day,7819,-5.670963414981372,0,2.6537605278754146,4.651695211007228,6.773455760620541,-1.8517134762593208,CCA,0.9999999999759501,2.4049825124528296e-11,0.9999999999998594,7.029677711887774e-10,depletolite,50948.346316407544,1000,39037.85503711036,1000,1000,71376.76645019543,1736,Organoheterocyclic compounds#Phenylpropanoids and polyketides#Benzenoids,3,Primary amines,0.85,CHEMONTID:0002450,5,CHEMONTID:0002449,CHEMONTID:0000000;CHEMONTID:0004707;CHEMONTID:0000278;CHEMONTID:0002449;CHEMONTID:0002450,Organic compounds,Organic nitrogen compounds,Organonitrogen compounds,Amines,Primary amines,NA,NA,NA,C21H39NO10,Good,21,39,1,10,0,0,-0.7619047619047619,82.0142857142857,3,N/A,CHON,"InChI=1S/C21H39NO10/c1-12-16(9-23)32-15(20(18(12)27)30-8-4-6-22-13(2)25)5-3-7-29-21-17(10-24)31-11-14(26)19(21)28/h12,14-21,23-24,26-28H,3-11H2,1-2H3,(H,22,25)",ATCCGMCWJOZNOT-UHFFFAOYSA-N
Day,7863,-1.94462973888983,-1.3652761232203814,-1.701491266921617,-2.7833530130477193,-0.601143214101018,-1.925579540681706,CCA,0.9967798015164611,0.0032201984835389962,0.9999999999998594,0.04412794770990661,depletolite,2362314.166453071,2922053.2280741897,2095050.7688437907,1632637.8904960821,1400048.4732460862,1758843.2785312156,490,7-Diethylamino-3-formylcoumarin,2,Carbonyl compounds,0.96,CHEMONTID:0001831,4,CHEMONTID:0000323,CHEMONTID:0000000;CHEMONTID:0004603;CHEMONTID:0000323;CHEMONTID:0001831,Organic compounds,Organic oxygen compounds,Organooxygen compounds,Carbonyl compounds,NA,NA,NA,NA,C17H31NO5,Good,17,31,1,5,0,0,-1.0588235294117645,90.47647058823529,2,N/A,CHON,"InChI=1S/C17H31NO5/c1-3-4-5-6-7-8-9-10-14(20)13-16(21)18-15(11-12-19)17(22)23-2/h15,19H,3-13H2,1-2H3,(H,18,21)",ONNAFMARUDXNPQ-UHFFFAOYSA-N
Day,7901,-11.342017306375855,11.147121287691784,0.47637251038778844,13.135463239900211,10.219917931127188,-0.563911946974738,CCA,0.9999999999962319,3.768051249770784e-12,0.9999999999998594,1.9909288257007735e-10,depletolite,2595896.7849687473,1000,3281335.581962893,1000,1000,2602065.7935937475,-1,Spectral Match to Decaethylene glycol from NIST14,2,Carboxylic acid derivatives,0.85,CHEMONTID:0001093,4,CHEMONTID:0000265,CHEMONTID:0000000;CHEMONTID:0000264;CHEMONTID:0000265;CHEMONTID:0001093,Organic compounds,Organic acids and derivatives,Carboxylic acids and derivatives,Carboxylic acid derivatives,NA,NA,NA,NA,C21H37O8,Good,21,37,0,8,0,0,-1,88.8,2,N/A,CHO,NA,NA
Day,7909,-2.4609153390652234,-0.5900736845493205,-1.0095464315688176,-0.7939020539895292,-0.3350132937882644,-1.3504768925519384,CCA,0.9993852157917305,6.14784208269497e-4,0.9999999999998594,0.012027833051394618,depletolite,4171923.5732285217,3060774.988058597,1306535.658908212,1640336.0176015627,801510.8610429681,1222727.2090585926,2483,Phenylpropanoids and polyketides#Organoheterocyclic compounds,3,Carboxylic acid derivatives,0.91,CHEMONTID:0001093,4,CHEMONTID:0000265,CHEMONTID:0000000;CHEMONTID:0000264;CHEMONTID:0000265;CHEMONTID:0001093,Organic compounds,Organic acids and derivatives,Carboxylic acids and derivatives,Carboxylic acid derivatives,NA,NA,NA,NA,C13H23NO5,Good,13,23,1,5,0,0,-0.7692307692307692,82.22307692307692,3,N/A,CHON,"InChI=1S/C13H23NO5/c1-3-19-13(17)9-8-11(15)14-10-6-4-5-7-12(16)18-2/h3-10H2,1-2H3,(H,14,15)",WJKOLIOYJJFGON-UHFFFAOYSA-N
Day,7966,-8.860042207606211,11.72309605072111,11.674687775297564,11.835763942768908,11.10843511170729,9.905452881205768,CCA,0.9999999999926039,7.396163231040825e-12,0.9999999999998594,3.673586942089198e-10,depletolite,464663.4015546877,1000,1000,1000,1000,1000,-1,Carbonyl compounds,N/A,Carbonyl compounds,0.81,CHEMONTID:0001831,4,CHEMONTID:0000323,CHEMONTID:0000000;CHEMONTID:0004603;CHEMONTID:0000323;CHEMONTID:0001831,Organic compounds,Organic oxygen compounds,Organooxygen compounds,Carbonyl compounds,NA,NA,NA,NA,C21H37O8,Good,21,37,0,8,0,0,-1,88.8,3,N/A,CHO,NA,NA
Day,8036,-3.984068278576089,-1.2260780504938689,-0.5850527823305891,0.2470820037273244,0.08009928321537153,0.4223457285585243,CCA,0.9964005459924279,0.0035994540075721306,0.9999999999998594,0.04794018632571208,depletolite,7950571.083386725,6269025.791749978,746506.7199687527,858652.075039058,422579.80161914113,1205537.949513657,-1,"15(R),19(R)-Hydroxyprostaglandin F1.alpha.",2,Monoalkylamines,0.99,CHEMONTID:0000469,6,CHEMONTID:0002450,CHEMONTID:0000000;CHEMONTID:0004707;CHEMONTID:0000278;CHEMONTID:0002449;CHEMONTID:0002450;CHEMONTID:0000469,Organic compounds,Organic nitrogen compounds,Organonitrogen compounds,Amines,Primary amines,Monoalkylamines,NA,NA,C19H37N2O3P,Bad quality,19,37,2,3,1,0,-1.5789473684210522,105.29999999999998,2,"InChI=1S/C20H36O6/c1-14(21)7-6-8-15(22)11-12-17-16(18(23)13-19(17)24)9-4-2-3-5-10-20(25)26/h11-12,14-19,21-24H,2-10,13H2,1H3,(H,25,26)/b12-11+/t14-,15-,16?,17-,18?,19?/m1/s1",uncharacterized,"InChI=1S/C19H37N2O3P/c1-14(2)20(15(3)4)19(18-12-10-9-11-13-18)25(22,23,24)21(16(5)6)17(7)8/h9-17,19,22-24H,1-8H3",UIALKUQHWHRDAX-UHFFFAOYSA-N
Day,8253,-1.3167656907186809,0.14590672012018382,-1.235858223631424,-1.0202417253908902,1.7672495432615491,-1.772231317829829,CCA,0.99975378400161,2.462159983901125e-4,0.9999999999998594,0.005416349568670907,depletolite,1618255.1116425847,1005702.9875527334,1435359.3573222673,1419479.8726601587,176101.43596093194,1647835.996351561,-1,Carbonyl compounds,N/A,Carbonyl compounds,0.97,CHEMONTID:0001831,4,CHEMONTID:0000323,CHEMONTID:0000000;CHEMONTID:0004603;CHEMONTID:0000323;CHEMONTID:0001831,Organic compounds,Organic oxygen compounds,Organooxygen compounds,Carbonyl compounds,NA,NA,NA,NA,C12H21NO5,Good,12,21,1,5,0,0,-0.666666666666667,79.30000000000001,3,N/A,CHON,"InChI=1S/C12H21NO5/c1-8(2)5-9(6-11(15)17-3)13-10(14)7-12(16)18-4/h8-9H,5-7H2,1-4H3,(H,13,14)",QOXYQVWDODJIIF-UHFFFAOYSA-N
Day,8411,-10.691661714822777,-12.013393279257203,-1.5341832066367684,-1.0067629327158156,-5.212490163600346,-7.120839656458171,CCA,0.9999999999992675,7.324489902137153e-13,0.9999999999998594,1.502996197087392e-10,depletolite,1653906.2168007735,4134202.3238749485,4631052.152671771,1927405.1015000078,2340707.2521406794,7121668.15483596,87,Organic acids and derivatives#Lipids and lipid-like molecules,3,Primary amines,0.98,CHEMONTID:0002450,5,CHEMONTID:0002449,CHEMONTID:0000000;CHEMONTID:0004707;CHEMONTID:0000278;CHEMONTID:0002449;CHEMONTID:0002450,Organic compounds,Organic nitrogen compounds,Organonitrogen compounds,Amines,Primary amines,NA,NA,NA,C20H45N17O5P2,Good,20,45,17,5,2,0,0.2999999999999998,51.75,3,N/A,CHONP,NA,NA
Day,8435,-3.9734733570295115,-0.515006380303087,-1.6832963542000103,-0.29764291148336436,1.6354120857059955,-1.393744526836299,CCA,0.9993551748569638,6.448251430361787e-4,0.9999999999998594,0.01252454203687262,depletolite,18927881.671111338,26753461.325175807,24135061.27758204,13129515.916578129,3206764.6230585896,16879914.577800777,933,Leu-Phe,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,C18H24O,Bad quality,18,24,0,1,0,0,-1.2222222222222223,95.13333333333333,1,"InChI=1S/C15H22N2O3/c1-10(2)8-12(16)14(18)17-13(15(19)20)9-11-6-4-3-5-7-11/h3-7,10,12-13H,8-9,16H2,1-2H3,(H,17,18)(H,19,20)/t12-,13-/m0/s1",uncharacterized,"InChI=1S/C18H24O/c1-18-10-3-5-16(18)14-7-8-15-12(13(14)9-11-18)4-2-6-17(15)19/h2,4,7-8,12-16H,3,5-6,9-11H2,1H3",SPPJPQHCKUGXNY-UHFFFAOYSA-N
Day,8448,-2.87646498449429,3.4216326678043356,0.08127597780631615,-0.02340289746180674,0.6786764053904041,0.1425808606181557,CCA,0.9966621867694518,0.0033378132305482222,0.9999999999998594,0.04529213686451845,depletolite,14562208.202421864,1557947.9402109405,2640768.257320306,2163864.5773281213,1562218.4700000088,1578352.2322968473,-1,Monocarboxylic acids and derivatives,N/A,Monocarboxylic acids and derivatives,0.96,CHEMONTID:0001137,4,CHEMONTID:0000265,CHEMONTID:0000000;CHEMONTID:0000264;CHEMONTID:0000265;CHEMONTID:0001137,Organic compounds,Organic acids and derivatives,Carboxylic acids and derivatives,Monocarboxylic acids and derivatives,NA,NA,NA,NA,C19H32O4P,Bad quality,19,32,0,4,1,0,-1.526315789473684,103.79999999999998,3,N/A,uncharacterized,NA,NA
Day,8463,-6.7732684471360525,2.1816371551363187,0,-1.4534068358209973,4.593820931458859,-5.488330957378704,CCA,0.9999999999971506,2.8493910296126596e-12,0.9999999999998594,1.658530404598651e-10,depletolite,109384.79853906271,345093.2230390699,1000,62326.37237499981,1000,44890.272765624766,2992,Retinol palmitate,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,not_explainable,Low probability,NA,NA,NA,NA,NA,NA,NA,NA,2,"InChI=1S/C36H60O2/c1-7-8-9-10-11-12-13-14-15-16-17-18-19-25-35(37)38-30-28-32(3)23-20-22-31(2)26-27-34-33(4)24-21-29-36(34,5)6/h20,22-23,26-28H,7-19,21,24-25,29-30H2,1-6H3/b23-20+,27-26+,31-22+,32-28+",uncharacterized,NA,NA
Day,8468,-6.238111657051517,-0.8105529755751862,6.076875217070009,0,0,0,CCA,0.9999999999812226,1.8777393721523734e-11,0.9999999999998594,6.493215512913033e-10,depletolite,75484.66379687592,3705660.0089454236,1000,1000,1000,1000,1439,3-Oxo-4-cholestenoic acid,2,Carbonyl compounds,0.81,CHEMONTID:0001831,4,CHEMONTID:0000323,CHEMONTID:0000000;CHEMONTID:0004603;CHEMONTID:0000323;CHEMONTID:0001831,Organic compounds,Organic oxygen compounds,Organooxygen compounds,Carbonyl compounds,NA,NA,NA,NA,C33H46O3,Low probability,33,46,0,3,0,0,-1.212121212121212,94.84545454545454,2,"InChI=1S/C27H42O3/c1-17(6-5-7-18(2)25(29)30)22-10-11-23-21-9-8-19-16-20(28)12-14-26(19,3)24(21)13-15-27(22,23)4/h16-18,21-24H,5-15H2,1-4H3,(H,29,30)/t17-,18-,21+,22-,23+,24+,26+,27-/m1/s1",uncharacterized,"InChI=1S/C33H46O3/c1-3-5-7-9-11-13-27-35-32-23-17-29(18-24-32)15-21-31(34)22-16-30-19-25-33(26-20-30)36-28-14-12-10-8-6-4-2/h15-26H,3-14,27-28H2,1-2H3",ZNJLCTKXZRRLRH-UHFFFAOYSA-N
Day,8497,-6.225953984009781,6.034476542531902,-1.3699166001383114,-0.3957816753820278,0,-2.263734499854117,CCA,0.9999999999811269,1.8873193083945397e-11,0.9999999999998594,6.506260443002864e-10,depletolite,74851.22301757726,1000,137805.79838281215,101907.4515722647,1000,212345.39658203014,2986,Benzenoids,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,C20H31NO3,Good,20,31,1,3,0,0,-1.0999999999999996,91.64999999999999,3,N/A,CHON,"InChI=1S/C20H31NO3/c1-2-18(22)14-11-9-7-5-3-4-6-8-10-12-15-19(23)16-13-17-20(21)24/h3-4,7-12,14-15,18-19,22-23H,2,5-6,13,16-17H2,1H3,(H2,21,24)",QAWSCQVMWFJFGF-UHFFFAOYSA-N
Day,8539,-6.394784710862223,-6.554469595149784,-3.186288586355938,-1.8814074907599432,0,4.751526022359472,CCA,0.9999999999824007,1.7599309047676607e-11,0.9999999999998594,6.381560242780669e-10,depletolite,84143.77918750186,93992.23006249673,334920.4034335952,86931.19947265764,1000,1000,212,Organic nitrogen compounds#Organoheterocyclic compounds,3,Alcohols and polyols,0.89,CHEMONTID:0000129,4,CHEMONTID:0000323,CHEMONTID:0000000;CHEMONTID:0004603;CHEMONTID:0000323;CHEMONTID:0000129,Organic compounds,Organic oxygen compounds,Organooxygen compounds,Alcohols and polyols,NA,NA,NA,NA,C21H49N4O6,Bad quality,21,49,4,6,0,0,-1.1904761904761907,94.22857142857143,3,N/A,uncharacterized,NA,NA
Day,8545,-5.267150962928163,-0.29033618252641363,0,0,0,-4.611984968662977,CCA,0.9999999999709127,2.9087275396603054e-11,0.9999999999998594,7.807018916393345e-10,depletolite,38509.72626074194,395393.18199219083,1000,1000,1000,24453.769548829667,-1,Carbonyl compounds,N/A,Carbonyl compounds,0.92,CHEMONTID:0001831,4,CHEMONTID:0000323,CHEMONTID:0000000;CHEMONTID:0004603;CHEMONTID:0000323;CHEMONTID:0001831,Organic compounds,Organic oxygen compounds,Organooxygen compounds,Carbonyl compounds,NA,NA,NA,NA,C20H30O,Good,20,30,0,1,0,0,-1.4000000000000004,100.20000000000002,3,N/A,CHO,"InChI=1S/C20H30O/c1-13-11-14-12-15(21)6-10-20(14,3)17-7-9-19(2)8-4-5-16(19)18(13)17/h12-13,16-18H,4-11H2,1-3H3",JEUSODKJDMWXNK-UHFFFAOYSA-N
Day,8562,-3.0098628507723157,-3.2693038413332176,-1.9868373690682006,-2.634290738889922,-1.452085094196498,-1.6279058190192912,CCA,0.9976083701502416,0.0023916298497584174,0.9999999999998594,0.03533207373874138,depletolite,4604367.83018361,10063049.976460923,4617024.091226576,5764253.216949215,3797991.238437506,2435229.9347577803,-1,Spectral Match to Undecaethylene glycol from NIST14,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,N/A,uncharacterized,NA,NA
Day,8609,-9.092150307326213,-7.039300243416801,-1.1156380806961335,-1.2109291909112434,0,0,CCA,0.9999999999988005,1.199541093669325e-12,0.9999999999998594,1.502996197087392e-10,depletolite,545770.3870468619,131534.75546875226,7077785.4757853,3171781.2990702577,1000,1000,148,Lipids and lipid-like molecules#Phenylpropanoids and polyketides,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,N/A,uncharacterized,NA,NA
Day,8617,-7.181775616435144,0.5231202741080114,0,7.375573418820181,0,8.621918005996243,CCA,0.9999999999870317,1.2968314775172132e-11,0.9999999999998594,5.575650403217706e-10,depletolite,145187.71914843633,598662.1656562586,1000,1000,1000,1000,-1,6-Methoxychromone,2,Secondary alcohols,0.98,CHEMONTID:0001661,5,CHEMONTID:0000129,CHEMONTID:0000000;CHEMONTID:0004603;CHEMONTID:0000323;CHEMONTID:0000129;CHEMONTID:0001661,Organic compounds,Organic oxygen compounds,Organooxygen compounds,Alcohols and polyols,Secondary alcohols,NA,NA,NA,C11H27N5O5,Good,11,27,5,5,0,0,-0.18181818181818166,65.48181818181817,2,N/A,CHON,"InChI=1S/C11H27N5O5/c12-10(5-4-6-15-11(13)14)20-9-19-7-2-1-3-8-21-16(17)18/h10,17-18H,1-9,12H2,(H4,13,14,15)",UVEWWTVVNNLZQW-UHFFFAOYSA-N
Day,8671,-8.16457875624884,-1.1424324131068408,-8.206498273639104,-1.6777307654252411,-8.089222263120712,-1.716638267333533,CCA,0.9999999999981168,1.883242292851673e-12,0.9999999999998594,1.509601129550997e-10,depletolite,286934.72341797245,1126364.2927226545,295394.3196738217,267612.2005117178,272331.9167714827,119101.25574218793,1254,Spectral Match to Nonaethylene glycol from NIST14,2,Alcohols and polyols,0.95,CHEMONTID:0000129,4,CHEMONTID:0000323,CHEMONTID:0000000;CHEMONTID:0004603;CHEMONTID:0000323;CHEMONTID:0000129,Organic compounds,Organic oxygen compounds,Organooxygen compounds,Alcohols and polyols,NA,NA,NA,NA,C21H45NO10,Good,21,45,1,10,0,0,-1.0476190476190474,90.15714285714284,2,N/A,CHON,"InChI=1S/C21H45NO10/c1-23-4-5-25-8-9-27-12-13-29-16-17-31-20-21-32-19-18-30-15-14-28-11-10-26-7-6-24-3-2-22/h2-22H2,1H3",JVILNPVFPORAFH-UHFFFAOYSA-N
Day,8689,-1.7601689045870306,1.36460808558332,9.520478692808954,0.8908964719099773,-1.637159553255344,-0.3613616811802073,CCA,0.9978377260790046,0.0021622739209954415,0.9999999999998594,0.0327802309391287,depletolite,2241556.680246091,537049.2846797009,1000,519294.5017402469,3412503.4093730464,1795401.8906738264,4860,"8-hydroxy-2,7,7,11,15-pentamethyl-5,12,16-trioxapentacyclo[9.8.0.0�,?.0?,?.0��,�?]nonadec-13(18)-ene-3,17-dione",1,Carboxylic acid derivatives,0.97,CHEMONTID:0001093,4,CHEMONTID:0000265,CHEMONTID:0000000;CHEMONTID:0000264;CHEMONTID:0000265;CHEMONTID:0001093,Organic compounds,Organic acids and derivatives,Carboxylic acids and derivatives,Carboxylic acid derivatives,NA,NA,NA,NA,C21H28O6,Bad quality,21,28,0,6,0,0,-0.7619047619047619,82.0142857142857,1,"InChI=1S/C21H28O6/c1-10-8-12-11(17(23)25-10)9-13-19(4,27-12)6-7-21(24)18(2,3)16-14(26-16)15(22)20(13,21)5/h10,13-14,16,24H,6-9H2,1-5H3",uncharacterized,"InChI=1S/C21H28O6/c1-11-7-6-8-20(4)18(27-20)17-14(12(2)19(23)25-17)9-15(11)24-16(22)10-21(5)13(3)26-21/h7,13-15,17-18H,2,6,8-10H2,1,3-5H3",WQJHDMOHRMVSTC-UHFFFAOYSA-N
Day,8812,-5.971749563529576,0,0,5.482364314489923,0,1.3435494363664355,CCA,0.9999999999789638,2.1036198842424037e-11,0.9999999999998594,6.738783523039433e-10,depletolite,62758.96102343869,1000,1000,1000,1000,49998.846640624804,198,"Spectral Match to 13-Keto-9Z,11E-octadecadienoic acid from NIST14",2,Carbonyl compounds,0.99,CHEMONTID:0001831,4,CHEMONTID:0000323,CHEMONTID:0000000;CHEMONTID:0004603;CHEMONTID:0000323;CHEMONTID:0001831,Organic compounds,Organic oxygen compounds,Organooxygen compounds,Carbonyl compounds,NA,NA,NA,NA,C19H28N2O4,Good,19,28,2,4,0,0,-0.7368421052631575,81.29999999999998,2,N/A,CHON,"InChI=1S/C19H28N2O4/c1-3-4-5-9-12-16(19(24)25)21-18(23)17(20-14(2)22)13-15-10-7-6-8-11-15/h6-8,10-11,16-17H,3-5,9,12-13H2,1-2H3,(H,20,22)(H,21,23)(H,24,25)",NJFHWHKJTDCTPC-UHFFFAOYSA-N
Day,8816,-9.107387289554978,-5.692136996778885,-3.4046996594613876,-2.630443949285946,-2.117099298877168,-4.40129052828759,CCA,0.9999999999988276,1.172369737888092e-12,0.9999999999998594,1.502996197087392e-10,depletolite,551565.0716445297,51701.59906250001,347733.28579492564,404859.1253476583,484852.46899804287,989075.4025078199,198,"Spectral Match to 13-Keto-9Z,11E-octadecadienoic acid from NIST14",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,C21H38O6,Good,21,38,0,6,0,0,-1.2380952380952381,95.58571428571429,2,N/A,CHO,"InChI=1S/C21H38O6/c22-17-19(23)18-27-21(26)16-14-12-10-8-6-4-2-1-3-5-7-9-11-13-15-20(24)25/h1-2,19,22-23H,3-18H2,(H,24,25)",DTGMHMKXYKVRQA-UHFFFAOYSA-N
Day,8826,-7.3234392608316234,-3.0592044913908607,-8.18141313732795,-1.4535822422017413,-2.5192645787795334,-1.7934987727126641,CCA,0.9999999999876856,1.2314354642951801e-11,0.9999999999998594,5.419020583009138e-10,depletolite,160167.6814706997,386931.092800781,290302.4902343826,147349.1142265645,175283.76871484608,236918.15483593504,1062,Organoheterocyclic compounds#Benzenoids,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,C20H39NO7,Good,20,39,1,7,0,0,-1.0999999999999996,91.64999999999999,3,N/A,CHON,"InChI=1S/C20H39NO7/c1-15(23)20(27)16(2)28-17(14-22)13-21-18(24)11-9-7-5-3-4-6-8-10-12-19(25)26/h15-17,20,22-23,27H,3-14H2,1-2H3,(H,21,24)(H,25,26)",QLCQISLHUQRIFJ-UHFFFAOYSA-N
Day,8833,-6.901361363568953,-0.34169361242594604,-7.967708362092863,-8.547013863230424,-5.31234148506482,-8.22479238014389,CCA,0.9999999999973053,2.694790594265141e-12,0.9999999999998594,1.6190484864047585e-10,depletolite,119540.97159961257,148238.00202343115,250333.63964452728,374030.95505077625,39735.08388672004,299163.9195195359,198,"9-Oxo-10E,12Z-octadecadienoic acid",2,Monocarboxylic acids and derivatives,0.96,CHEMONTID:0001137,4,CHEMONTID:0000265,CHEMONTID:0000000;CHEMONTID:0000264;CHEMONTID:0000265;CHEMONTID:0001137,Organic compounds,Organic acids and derivatives,Carboxylic acids and derivatives,Monocarboxylic acids and derivatives,NA,NA,NA,NA,C20H34NO3P2,Low probability,20,34,1,3,2,0,-1.75,110.175,2,"InChI=1S/C18H30O3/c1-2-3-4-5-6-8-11-14-17(19)15-12-9-7-10-13-16-18(20)21/h6,8,11,14H,2-5,7,9-10,12-13,15-16H2,1H3,(H,20,21)/b8-6-,14-11+",uncharacterized,NA,NA
Day,8859,-6.687654545214325,-5.773588907108538,-2.046349606394504,-5.13531055986869,0.47450139556412674,-2.004491550643025,CCA,0.9999999999970168,2.98312879890734e-12,0.9999999999998594,1.6889026042268148e-10,depletolite,103082.42310839781,54704.54921874612,70415.83147461065,35146.53499999999,64065.80544140536,325256.6049921977,2270,Dimethyl adipate,2,Carbonyl compounds,1,CHEMONTID:0001831,4,CHEMONTID:0000323,CHEMONTID:0000000;CHEMONTID:0004603;CHEMONTID:0000323;CHEMONTID:0001831,Organic compounds,Organic oxygen compounds,Organooxygen compounds,Carbonyl compounds,NA,NA,NA,NA,C7H12O4,Good,7,12,0,4,0,0,-0.5714285714285712,76.58571428571427,2,"InChI=1S/C8H14O4/c1-11-7(9)5-3-4-6-8(10)12-2/h3-6H2,1-2H3",CHO,"InChI=1S/C7H12O4/c1-11-7(10)5-3-2-4-6(8)9/h2-5H2,1H3,(H,8,9)",UOBSVARXACCLLH-UHFFFAOYSA-N
