feature_number,network,combined_ID,binary_ID,canopus_annotation,canopus_probability,chemontid,level.x,SUBCLASS,CHEMONT_STRING,level 1,level 2,level 3,level 4,level 5,level 6,level 7,level 8,characterization scores,C,H,N,O,P,S,NOSC,dG,inchi_binary,inchi_combined,chemical composition,DayNight,CCA,Dictyota,Pocillopora verrucosa,Porites lobata,Turf,number_exudate_organisms,Organism,lability,Experiment,Replicate,Timepoint,ra,color,inchi_key,inchi_string,inchi_1,inchi_2,inchi_3,inchi_4,inchi_5,inchi_6,inchi_7,inchi_8,level.y,classification
5494,80,Carbonyl compounds,N/A,Carbonyl compounds,0.97,CHEMONTID:0001831,4,CHEMONTID:0000323,CHEMONTID:0000000;CHEMONTID:0004603;CHEMONTID:0000323;CHEMONTID:0001831,Organic compounds,Organic oxygen compounds,Organooxygen compounds,Carbonyl compounds,NA,NA,NA,NA,Good,20,34,0,9,0,0,-0.7999999999999998,83.1,3,N/A,CHO,Night,NA,NA,NA,5.869501999424562e-4,NA,1,Porites lobata,labile,dorcierr,2,Exudate,8.80024263858628e-4,darkblue,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5536,-1,Primary amines,N/A,Primary amines,0.92,CHEMONTID:0002450,5,CHEMONTID:0002449,CHEMONTID:0000000;CHEMONTID:0004707;CHEMONTID:0000278;CHEMONTID:0002449;CHEMONTID:0002450,Organic compounds,Organic nitrogen compounds,Organonitrogen compounds,Amines,Primary amines,NA,NA,NA,Good,NA,NA,NA,NA,NA,NA,NA,NA,3,N/A,uncharacterized,Night,NA,NA,NA,NA,3.8790277181407394e-4,1,Turf,labile,dorcierr,1,Exudate,1.2559369398757668e-4,#F21A00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5536,-1,Primary amines,N/A,Primary amines,0.92,CHEMONTID:0002450,5,CHEMONTID:0002449,CHEMONTID:0000000;CHEMONTID:0004707;CHEMONTID:0000278;CHEMONTID:0002449;CHEMONTID:0002450,Organic compounds,Organic nitrogen compounds,Organonitrogen compounds,Amines,Primary amines,NA,NA,NA,Good,NA,NA,NA,NA,NA,NA,NA,NA,3,N/A,uncharacterized,Night,NA,NA,NA,NA,3.8790277181407394e-4,1,Turf,labile,dorcierr,2,Exudate,1.0508004585995081e-4,#F21A00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5658,902,MoNA:957944 Diethyl phthalate (NF),2,Carbonyl compounds,0.96,CHEMONTID:0001831,4,CHEMONTID:0000323,CHEMONTID:0000000;CHEMONTID:0004603;CHEMONTID:0000323;CHEMONTID:0001831,Organic compounds,Organic oxygen compounds,Organooxygen compounds,Carbonyl compounds,NA,NA,NA,NA,Good,11,19,1,3,0,0,-0.9090909090909092,86.2090909090909,2,"InChI=1S/C12H14O4/c1-3-15-11(13)9-7-5-6-8-10(9)12(14)16-4-2/h5-8H,3-4H2,1-2H3",CHON,Night,NA,NA,NA,NA,0.005813946143040907,1,Turf,labile,dorcierr,1,Exudate,4.872438058315871e-5,#3B9AB2,FLKPEMZONWLCSK-UHFFFAOYSA-N,Organic compounds;Benzenoids;Benzene and substituted derivatives;Benzoic acids and derivatives;Benzoic acid esters;NA;NA;NA,Organic compounds,Benzenoids,Benzene and substituted derivatives,Benzoic acids and derivatives,Benzoic acid esters,"NA","NA","NA",5,Benzoic acid esters
5658,902,MoNA:957944 Diethyl phthalate (NF),2,Carbonyl compounds,0.96,CHEMONTID:0001831,4,CHEMONTID:0000323,CHEMONTID:0000000;CHEMONTID:0004603;CHEMONTID:0000323;CHEMONTID:0001831,Organic compounds,Organic oxygen compounds,Organooxygen compounds,Carbonyl compounds,NA,NA,NA,NA,Good,11,19,1,3,0,0,-0.9090909090909092,86.2090909090909,2,"InChI=1S/C12H14O4/c1-3-15-11(13)9-7-5-6-8-10(9)12(14)16-4-2/h5-8H,3-4H2,1-2H3",CHON,Night,NA,NA,NA,NA,0.005813946143040907,1,Turf,labile,dorcierr,2,Exudate,5.491576446870742e-5,#3B9AB2,FLKPEMZONWLCSK-UHFFFAOYSA-N,Organic compounds;Benzenoids;Benzene and substituted derivatives;Benzoic acids and derivatives;Benzoic acid esters;NA;NA;NA,Organic compounds,Benzenoids,Benzene and substituted derivatives,Benzoic acids and derivatives,Benzoic acid esters,"NA","NA","NA",5,Benzoic acid esters
5683,-1,Carbonyl compounds,N/A,Carbonyl compounds,0.89,CHEMONTID:0001831,4,CHEMONTID:0000323,CHEMONTID:0000000;CHEMONTID:0004603;CHEMONTID:0000323;CHEMONTID:0001831,Organic compounds,Organic oxygen compounds,Organooxygen compounds,Carbonyl compounds,NA,NA,NA,NA,Low probability,18,39,0,7,0,0,-1.3888888888888893,99.88333333333334,3,N/A,uncharacterized,Night,NA,NA,NA,NA,2.05297676991312e-6,1,Turf,labile,dorcierr,1,Exudate,3.997233336154198e-5,#F21A00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5683,-1,Carbonyl compounds,N/A,Carbonyl compounds,0.89,CHEMONTID:0001831,4,CHEMONTID:0000323,CHEMONTID:0000000;CHEMONTID:0004603;CHEMONTID:0000323;CHEMONTID:0001831,Organic compounds,Organic oxygen compounds,Organooxygen compounds,Carbonyl compounds,NA,NA,NA,NA,Low probability,18,39,0,7,0,0,-1.3888888888888893,99.88333333333334,3,N/A,uncharacterized,Night,NA,NA,NA,NA,2.05297676991312e-6,1,Turf,labile,dorcierr,2,Exudate,3.254234776800773e-5,#F21A00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5696,1332,Alcohols and polyols,N/A,Alcohols and polyols,0.99,CHEMONTID:0000129,4,CHEMONTID:0000323,CHEMONTID:0000000;CHEMONTID:0004603;CHEMONTID:0000323;CHEMONTID:0000129,Organic compounds,Organic oxygen compounds,Organooxygen compounds,Alcohols and polyols,NA,NA,NA,NA,Low probability,29,46,2,12,0,0,-0.5517241379310347,76.02413793103449,3,N/A,uncharacterized,Night,NA,NA,NA,NA,0.011355427982356526,1,Turf,labile,dorcierr,1,Exudate,1.277055135114456e-4,#F21A00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5696,1332,Alcohols and polyols,N/A,Alcohols and polyols,0.99,CHEMONTID:0000129,4,CHEMONTID:0000323,CHEMONTID:0000000;CHEMONTID:0004603;CHEMONTID:0000323;CHEMONTID:0000129,Organic compounds,Organic oxygen compounds,Organooxygen compounds,Alcohols and polyols,NA,NA,NA,NA,Low probability,29,46,2,12,0,0,-0.5517241379310347,76.02413793103449,3,N/A,uncharacterized,Night,NA,NA,NA,NA,0.011355427982356526,1,Turf,labile,dorcierr,2,Exudate,1.1730739190784989e-4,#F21A00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5811,148,5-(Tetradecyloxy)-2-furoic acid,2,Carbonyl compounds,0.86,CHEMONTID:0001831,4,CHEMONTID:0000323,CHEMONTID:0000000;CHEMONTID:0004603;CHEMONTID:0000323;CHEMONTID:0001831,Organic compounds,Organic oxygen compounds,Organooxygen compounds,Carbonyl compounds,NA,NA,NA,NA,Good,18,32,0,8,0,0,-0.8888888888888893,85.63333333333334,2,"InChI=1S/C19H32O4/c1-2-3-4-5-6-7-8-9-10-11-12-13-16-22-18-15-14-17(23-18)19(20)21/h14-15H,2-13,16H2,1H3,(H,20,21)",CHO,Night,NA,NA,0,NA,NA,1,Pocillopora verrucosa,labile,dorcierr,1,Exudate,0.0016478952570683286,darkblue,CZRCFAOMWRAFIC-UHFFFAOYSA-N,Organic compounds;Organoheterocyclic compounds;Furans;Furoic acid and derivatives;Furoic acids;NA;NA;NA,Organic compounds,Organoheterocyclic compounds,Furans,Furoic acid and derivatives,Furoic acids,"NA","NA","NA",5,Furoic acids
5811,148,5-(Tetradecyloxy)-2-furoic acid,2,Carbonyl compounds,0.86,CHEMONTID:0001831,4,CHEMONTID:0000323,CHEMONTID:0000000;CHEMONTID:0004603;CHEMONTID:0000323;CHEMONTID:0001831,Organic compounds,Organic oxygen compounds,Organooxygen compounds,Carbonyl compounds,NA,NA,NA,NA,Good,18,32,0,8,0,0,-0.8888888888888893,85.63333333333334,2,"InChI=1S/C19H32O4/c1-2-3-4-5-6-7-8-9-10-11-12-13-16-22-18-15-14-17(23-18)19(20)21/h14-15H,2-13,16H2,1H3,(H,20,21)",CHO,Night,NA,NA,0,NA,NA,1,Pocillopora verrucosa,labile,dorcierr,2,Exudate,0.0017162928324694897,darkblue,CZRCFAOMWRAFIC-UHFFFAOYSA-N,Organic compounds;Organoheterocyclic compounds;Furans;Furoic acid and derivatives;Furoic acids;NA;NA;NA,Organic compounds,Organoheterocyclic compounds,Furans,Furoic acid and derivatives,Furoic acids,"NA","NA","NA",5,Furoic acids
5816,-1,Suberylglycine,2,Amines,0.84,CHEMONTID:0002449,4,CHEMONTID:0000278,CHEMONTID:0000000;CHEMONTID:0004707;CHEMONTID:0000278;CHEMONTID:0002449,Organic compounds,Organic nitrogen compounds,Organonitrogen compounds,Amines,NA,NA,NA,NA,Bad quality,15,33,1,2,0,0,-1.7333333333333334,109.69999999999999,2,"InChI=1S/C10H17NO5/c12-8(11-7-10(15)16)5-3-1-2-4-6-9(13)14/h1-7H2,(H,11,12)(H,13,14)(H,15,16)",uncharacterized,Night,NA,NA,NA,NA,4.031023994339932e-7,1,Turf,labile,dorcierr,1,Exudate,9.883301139257585e-5,#F21A00,HXATVKDSYDWTCX-UHFFFAOYSA-N,"Organic compounds;Organic acids and derivatives;Carboxylic acids and derivatives;Amino acids, peptides, and analogues;Amino acids and derivatives;Alpha amino acids and derivatives;N-acyl-alpha amino acids and derivatives;N-acyl-alpha amino acids",Organic compounds,Organic acids and derivatives,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues",Amino acids and derivatives,Alpha amino acids and derivatives,N-acyl-alpha amino acids and derivatives,N-acyl-alpha amino acids,8,N-acyl-alpha amino acids
5816,-1,Suberylglycine,2,Amines,0.84,CHEMONTID:0002449,4,CHEMONTID:0000278,CHEMONTID:0000000;CHEMONTID:0004707;CHEMONTID:0000278;CHEMONTID:0002449,Organic compounds,Organic nitrogen compounds,Organonitrogen compounds,Amines,NA,NA,NA,NA,Bad quality,15,33,1,2,0,0,-1.7333333333333334,109.69999999999999,2,"InChI=1S/C10H17NO5/c12-8(11-7-10(15)16)5-3-1-2-4-6-9(13)14/h1-7H2,(H,11,12)(H,13,14)(H,15,16)",uncharacterized,Night,NA,NA,NA,NA,4.031023994339932e-7,1,Turf,labile,dorcierr,2,Exudate,8.738085807542229e-5,#F21A00,HXATVKDSYDWTCX-UHFFFAOYSA-N,"Organic compounds;Organic acids and derivatives;Carboxylic acids and derivatives;Amino acids, peptides, and analogues;Amino acids and derivatives;Alpha amino acids and derivatives;N-acyl-alpha amino acids and derivatives;N-acyl-alpha amino acids",Organic compounds,Organic acids and derivatives,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues",Amino acids and derivatives,Alpha amino acids and derivatives,N-acyl-alpha amino acids and derivatives,N-acyl-alpha amino acids,8,N-acyl-alpha amino acids
6008,81,Ketals,N/A,Ketals,0.82,CHEMONTID:0004472,6,CHEMONTID:0001656,CHEMONTID:0000000;CHEMONTID:0004603;CHEMONTID:0000323;CHEMONTID:0000254;CHEMONTID:0001656;CHEMONTID:0004472,Organic compounds,Organic oxygen compounds,Organooxygen compounds,Ethers,Acetals,Ketals,NA,NA,Good,NA,NA,NA,NA,NA,NA,NA,NA,3,N/A,uncharacterized,Night,7.73492920644604e-6,NA,NA,NA,NA,1,CCA,labile,dorcierr,1,Exudate,5.8111132828521734e-5,#F21A00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6008,81,Ketals,N/A,Ketals,0.82,CHEMONTID:0004472,6,CHEMONTID:0001656,CHEMONTID:0000000;CHEMONTID:0004603;CHEMONTID:0000323;CHEMONTID:0000254;CHEMONTID:0001656;CHEMONTID:0004472,Organic compounds,Organic oxygen compounds,Organooxygen compounds,Ethers,Acetals,Ketals,NA,NA,Good,NA,NA,NA,NA,NA,NA,NA,NA,3,N/A,uncharacterized,Night,7.73492920644604e-6,NA,NA,NA,NA,1,CCA,labile,dorcierr,2,Exudate,5.462536105686813e-5,#F21A00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6221,-1,Adipoyl-L-carnitine,2,Amines,0.93,CHEMONTID:0002449,4,CHEMONTID:0000278,CHEMONTID:0000000;CHEMONTID:0004707;CHEMONTID:0000278;CHEMONTID:0002449,Organic compounds,Organic nitrogen compounds,Organonitrogen compounds,Amines,NA,NA,NA,NA,Bad quality,NA,NA,NA,NA,NA,NA,NA,NA,2,"InChI=1S/C13H23NO6/c1-14(2,3)9-10(8-12(17)18)20-13(19)7-5-4-6-11(15)16/h10H,4-9H2,1-3H3,(H-,15,16,17,18)/t10-/m1/s1",uncharacterized,Night,NA,NA,NA,NA,0.04577041179763203,1,Turf,labile,dorcierr,1,Exudate,6.82268225834301e-5,#F21A00,BSVHAXJKBCWVDA-SNVBAGLBSA-N,Organic compounds;Lipids and lipid-like molecules;Fatty Acyls;Fatty acid esters;Acyl carnitines;NA;NA;NA,Organic compounds,Lipids and lipid-like molecules,Fatty Acyls,Fatty acid esters,Acyl carnitines,"NA","NA","NA",5,Acyl carnitines
6221,-1,Adipoyl-L-carnitine,2,Amines,0.93,CHEMONTID:0002449,4,CHEMONTID:0000278,CHEMONTID:0000000;CHEMONTID:0004707;CHEMONTID:0000278;CHEMONTID:0002449,Organic compounds,Organic nitrogen compounds,Organonitrogen compounds,Amines,NA,NA,NA,NA,Bad quality,NA,NA,NA,NA,NA,NA,NA,NA,2,"InChI=1S/C13H23NO6/c1-14(2,3)9-10(8-12(17)18)20-13(19)7-5-4-6-11(15)16/h10H,4-9H2,1-3H3,(H-,15,16,17,18)/t10-/m1/s1",uncharacterized,Night,NA,NA,NA,NA,0.04577041179763203,1,Turf,labile,dorcierr,2,Exudate,5.565404791715598e-5,#F21A00,BSVHAXJKBCWVDA-SNVBAGLBSA-N,Organic compounds;Lipids and lipid-like molecules;Fatty Acyls;Fatty acid esters;Acyl carnitines;NA;NA;NA,Organic compounds,Lipids and lipid-like molecules,Fatty Acyls,Fatty acid esters,Acyl carnitines,"NA","NA","NA",5,Acyl carnitines
6250,148,Alcohols and polyols,N/A,Alcohols and polyols,0.94,CHEMONTID:0000129,4,CHEMONTID:0000323,CHEMONTID:0000000;CHEMONTID:0004603;CHEMONTID:0000323;CHEMONTID:0000129,Organic compounds,Organic oxygen compounds,Organooxygen compounds,Alcohols and polyols,NA,NA,NA,NA,Good,14,24,0,7,0,0,-0.7142857142857144,80.65714285714286,3,N/A,CHO,Night,NA,NA,0,NA,NA,1,Pocillopora verrucosa,labile,dorcierr,1,Exudate,0.001069962400159696,darkblue,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6250,148,Alcohols and polyols,N/A,Alcohols and polyols,0.94,CHEMONTID:0000129,4,CHEMONTID:0000323,CHEMONTID:0000000;CHEMONTID:0004603;CHEMONTID:0000323;CHEMONTID:0000129,Organic compounds,Organic oxygen compounds,Organooxygen compounds,Alcohols and polyols,NA,NA,NA,NA,Good,14,24,0,7,0,0,-0.7142857142857144,80.65714285714286,3,N/A,CHO,Night,NA,NA,0,NA,NA,1,Pocillopora verrucosa,labile,dorcierr,2,Exudate,0.0011018700300890023,darkblue,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7071,887,NA,N/A,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Good,17,30,2,4,0,0,-0.9411764705882355,87.12352941176471,3,N/A,CHON,Night,NA,NA,NA,NA,1.204064351728647e-4,1,Turf,labile,dorcierr,1,Exudate,1.3675790041736956e-4,#3B9AB2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7071,887,NA,N/A,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Good,17,30,2,4,0,0,-0.9411764705882355,87.12352941176471,3,N/A,CHON,Night,NA,NA,NA,NA,1.204064351728647e-4,1,Turf,labile,dorcierr,2,Exudate,1.0748629859109645e-4,#3B9AB2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7087,918,1-Methyl-L-histidine,2,Carboxylic acid derivatives,0.95,CHEMONTID:0001093,4,CHEMONTID:0000265,CHEMONTID:0000000;CHEMONTID:0000264;CHEMONTID:0000265;CHEMONTID:0001093,Organic compounds,Organic acids and derivatives,Carboxylic acids and derivatives,Carboxylic acid derivatives,NA,NA,NA,NA,Good,17,31,2,6,0,0,-0.7647058823529411,82.09411764705882,2,"InChI=1S/C7H11N3O2/c1-10-3-5(9-4-10)2-6(8)7(11)12/h3-4,6H,2,8H2,1H3,(H,11,12)",CHON,Night,NA,NA,NA,NA,5.321622016032837e-5,1,Turf,labile,dorcierr,1,Exudate,2.0204181301218974e-4,#3B9AB2,BRMWTNUJHUMWMS-UHFFFAOYSA-N,"Organic compounds;Organic acids and derivatives;Carboxylic acids and derivatives;Amino acids, peptides, and analogues;Amino acids and derivatives;Alpha amino acids and derivatives;Histidine and derivatives;NA",Organic compounds,Organic acids and derivatives,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues",Amino acids and derivatives,Alpha amino acids and derivatives,Histidine and derivatives,"NA",7,Histidine and derivatives
7087,918,1-Methyl-L-histidine,2,Carboxylic acid derivatives,0.95,CHEMONTID:0001093,4,CHEMONTID:0000265,CHEMONTID:0000000;CHEMONTID:0000264;CHEMONTID:0000265;CHEMONTID:0001093,Organic compounds,Organic acids and derivatives,Carboxylic acids and derivatives,Carboxylic acid derivatives,NA,NA,NA,NA,Good,17,31,2,6,0,0,-0.7647058823529411,82.09411764705882,2,"InChI=1S/C7H11N3O2/c1-10-3-5(9-4-10)2-6(8)7(11)12/h3-4,6H,2,8H2,1H3,(H,11,12)",CHON,Night,NA,NA,NA,NA,5.321622016032837e-5,1,Turf,labile,dorcierr,2,Exudate,2.6597420807502193e-4,#3B9AB2,BRMWTNUJHUMWMS-UHFFFAOYSA-N,"Organic compounds;Organic acids and derivatives;Carboxylic acids and derivatives;Amino acids, peptides, and analogues;Amino acids and derivatives;Alpha amino acids and derivatives;Histidine and derivatives;NA",Organic compounds,Organic acids and derivatives,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues",Amino acids and derivatives,Alpha amino acids and derivatives,Histidine and derivatives,"NA",7,Histidine and derivatives
7138,550,Carboxylic acid derivatives,N/A,Carboxylic acid derivatives,0.93,CHEMONTID:0001093,4,CHEMONTID:0000265,CHEMONTID:0000000;CHEMONTID:0000264;CHEMONTID:0000265;CHEMONTID:0001093,Organic compounds,Organic acids and derivatives,Carboxylic acids and derivatives,Carboxylic acid derivatives,NA,NA,NA,NA,Low probability,23,32,4,7,0,0,-0.2608695652173916,67.73478260869565,3,N/A,uncharacterized,Night,NA,3.962276814347786e-6,NA,NA,NA,1,Dictyota,labile,dorcierr,1,Exudate,2.323373084598086e-4,#F21A00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7138,550,Carboxylic acid derivatives,N/A,Carboxylic acid derivatives,0.93,CHEMONTID:0001093,4,CHEMONTID:0000265,CHEMONTID:0000000;CHEMONTID:0000264;CHEMONTID:0000265;CHEMONTID:0001093,Organic compounds,Organic acids and derivatives,Carboxylic acids and derivatives,Carboxylic acid derivatives,NA,NA,NA,NA,Low probability,23,32,4,7,0,0,-0.2608695652173916,67.73478260869565,3,N/A,uncharacterized,Night,NA,3.962276814347786e-6,NA,NA,NA,1,Dictyota,labile,dorcierr,2,Exudate,2.0756978828226594e-4,#F21A00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7175,127,NA,N/A,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Good,13,18,7,2,0,0,0.5384615384615383,44.95384615384616,3,N/A,CHON,Night,NA,NA,NA,NA,0.008333953216427437,1,Turf,labile,dorcierr,1,Exudate,8.399790576448778e-5,#3B9AB2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7175,127,NA,N/A,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Good,13,18,7,2,0,0,0.5384615384615383,44.95384615384616,3,N/A,CHON,Night,NA,NA,NA,NA,0.008333953216427437,1,Turf,labile,dorcierr,2,Exudate,6.183849935022359e-5,#3B9AB2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7176,1720,11-Deoxy-11-methyleneprostaglandin D2,2,Amines,0.86,CHEMONTID:0002449,4,CHEMONTID:0000278,CHEMONTID:0000000;CHEMONTID:0004707;CHEMONTID:0000278;CHEMONTID:0002449,Organic compounds,Organic nitrogen compounds,Organonitrogen compounds,Amines,NA,NA,NA,NA,Bad quality,8,23,5,3,1,0,-0.875,85.2375,2,"InChI=1S/C21H34O4/c1-3-4-7-10-17(22)13-14-18-16(2)15-20(23)19(18)11-8-5-6-9-12-21(24)25/h5,8,13-14,17-20,22-23H,2-4,6-7,9-12,15H2,1H3,(H,24,25)/b8-5-,14-13+/t17-,18-,19+,20-/m0/s1",uncharacterized,Night,NA,0.010888009369784122,NA,NA,NA,1,Dictyota,labile,dorcierr,1,Exudate,4.3400873525869495e-5,#F21A00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7176,1720,11-Deoxy-11-methyleneprostaglandin D2,2,Amines,0.86,CHEMONTID:0002449,4,CHEMONTID:0000278,CHEMONTID:0000000;CHEMONTID:0004707;CHEMONTID:0000278;CHEMONTID:0002449,Organic compounds,Organic nitrogen compounds,Organonitrogen compounds,Amines,NA,NA,NA,NA,Bad quality,8,23,5,3,1,0,-0.875,85.2375,2,"InChI=1S/C21H34O4/c1-3-4-7-10-17(22)13-14-18-16(2)15-20(23)19(18)11-8-5-6-9-12-21(24)25/h5,8,13-14,17-20,22-23H,2-4,6-7,9-12,15H2,1H3,(H,24,25)/b8-5-,14-13+/t17-,18-,19+,20-/m0/s1",uncharacterized,Night,NA,0.010888009369784122,NA,NA,NA,1,Dictyota,labile,dorcierr,2,Exudate,3.934478561591507e-5,#F21A00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7180,1158,NA,N/A,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,N/A,uncharacterized,Night,0.012194367840712787,NA,NA,NA,NA,1,CCA,labile,dorcierr,1,Exudate,3.807476195385614e-4,#F21A00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7180,1158,NA,N/A,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,N/A,uncharacterized,Night,0.012194367840712787,NA,NA,NA,NA,1,CCA,labile,dorcierr,2,Exudate,2.8788045199235903e-4,#F21A00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7189,1302,Primary amines,N/A,Primary amines,0.85,CHEMONTID:0002450,5,CHEMONTID:0002449,CHEMONTID:0000000;CHEMONTID:0004707;CHEMONTID:0000278;CHEMONTID:0002449;CHEMONTID:0002450,Organic compounds,Organic nitrogen compounds,Organonitrogen compounds,Amines,Primary amines,NA,NA,NA,Good,12,27,1,6,1,0,-1.416666666666667,100.67500000000001,3,N/A,CHONP,Night,NA,0.020203959697086278,NA,NA,NA,1,Dictyota,labile,dorcierr,1,Exudate,5.442310369053803e-4,#D1C74C,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7189,1302,Primary amines,N/A,Primary amines,0.85,CHEMONTID:0002450,5,CHEMONTID:0002449,CHEMONTID:0000000;CHEMONTID:0004707;CHEMONTID:0000278;CHEMONTID:0002449;CHEMONTID:0002450,Organic compounds,Organic nitrogen compounds,Organonitrogen compounds,Amines,Primary amines,NA,NA,NA,Good,12,27,1,6,1,0,-1.416666666666667,100.67500000000001,3,N/A,CHONP,Night,NA,0.020203959697086278,NA,NA,NA,1,Dictyota,labile,dorcierr,2,Exudate,4.979453652067759e-4,#D1C74C,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7217,-1,NA,N/A,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Bad quality,22,30,4,7,0,0,-0.18181818181818166,65.48181818181817,3,N/A,uncharacterized,Night,NA,0.0028458875080443367,NA,NA,NA,1,Dictyota,labile,dorcierr,1,Exudate,8.363302121623987e-5,#F21A00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7217,-1,NA,N/A,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Bad quality,22,30,4,7,0,0,-0.18181818181818166,65.48181818181817,3,N/A,uncharacterized,Night,NA,0.0028458875080443367,NA,NA,NA,1,Dictyota,labile,dorcierr,2,Exudate,1.023242052173369e-4,#F21A00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7234,-1,"Methyl (4S,5R)-2,2,5-trimethyl-1,3-dioxolane-4-carboxylate",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Bad quality,12,6,1,1,0,0,-0.08333333333333304,62.67499999999999,2,"InChI=1S/C8H14O4/c1-5-6(7(9)10-4)12-8(2,3)11-5/h5-6H,1-4H3/t5-,6+/m1/s1",uncharacterized,Night,NA,NA,NA,NA,5.744092136065208e-4,1,Turf,labile,dorcierr,1,Exudate,7.154489437729681e-5,#F21A00,AELKYRWKHKGMAD-RITPCOANSA-N,Organic compounds;Organic oxygen compounds;Organooxygen compounds;Ethers;Acetals;Ketals;NA;NA,Organic compounds,Organic oxygen compounds,Organooxygen compounds,Ethers,Acetals,Ketals,"NA","NA",6,Ketals
7234,-1,"Methyl (4S,5R)-2,2,5-trimethyl-1,3-dioxolane-4-carboxylate",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Bad quality,12,6,1,1,0,0,-0.08333333333333304,62.67499999999999,2,"InChI=1S/C8H14O4/c1-5-6(7(9)10-4)12-8(2,3)11-5/h5-6H,1-4H3/t5-,6+/m1/s1",uncharacterized,Night,NA,NA,NA,NA,5.744092136065208e-4,1,Turf,labile,dorcierr,2,Exudate,5.827467277104526e-5,#F21A00,AELKYRWKHKGMAD-RITPCOANSA-N,Organic compounds;Organic oxygen compounds;Organooxygen compounds;Ethers;Acetals;Ketals;NA;NA,Organic compounds,Organic oxygen compounds,Organooxygen compounds,Ethers,Acetals,Ketals,"NA","NA",6,Ketals
7273,13,Monocarboxylic acids and derivatives,N/A,Monocarboxylic acids and derivatives,0.82,CHEMONTID:0001137,4,CHEMONTID:0000265,CHEMONTID:0000000;CHEMONTID:0000264;CHEMONTID:0000265;CHEMONTID:0001137,Organic compounds,Organic acids and derivatives,Carboxylic acids and derivatives,Monocarboxylic acids and derivatives,NA,NA,NA,NA,Good,15,26,2,3,1,0,-1.2666666666666666,96.4,3,N/A,CHONP,Night,NA,NA,NA,NA,0.029777600882370157,1,Turf,labile,dorcierr,1,Exudate,8.368620628134403e-5,#D1C74C,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
